1.518993548058418786e-62,1.000000000000000000e+00
1.808967261943020407e-15,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
4.741681169240235293e-35,1.000000000000000000e+00
1.000000000000000000e+00,6.873043651634869947e-55
3.697243908028645556e-13,9.999999999996020961e-01
1.000000000000000000e+00,4.344034270970065499e-24
1.000000000000000000e+00,4.249221708821185699e-86
1.000000000000000000e+00,3.589084437394124975e-72
1.000000000000000000e+00,2.588095368595390743e-83
1.000000000000000000e+00,2.744353781973667310e-78
9.999999924923912431e-01,7.507607483392938776e-09
3.462704730997738675e-25,1.000000000000000000e+00
5.785808278185877787e-147,1.000000000000000000e+00
2.176982842082426459e-07,9.999997823017233722e-01
1.000000000000000000e+00,1.159251387065724195e-19
1.000000000000000000e+00,1.997319016749906350e-76
1.000000000000000000e+00,6.623278123707781726e-20
1.613182880908685314e-07,9.999998386816871809e-01
1.000000000000000000e+00,3.493532407468768842e-36
1.000000000000000000e+00,8.338079241139871807e-23
1.000000000000000000e+00,1.645820880144809093e-107
2.898415043554011563e-24,1.000000000000000000e+00
2.187084465283317809e-91,1.000000000000000000e+00
4.888172492017436328e-145,1.000000000000000000e+00
9.999911590417854823e-01,8.840958216441206522e-06
8.776576542852507298e-112,1.000000000000000000e+00
8.584746844129790811e-171,1.000000000000000000e+00
2.496658085286270937e-06,9.999975033419348236e-01
3.745126498100662507e-10,9.999999996254871348e-01
3.175221862420105810e-29,1.000000000000000000e+00
1.000000000000000000e+00,4.483058113242277231e-35
1.208305157958129185e-02,9.879169484204198826e-01
8.666240331050543698e-104,1.000000000000000000e+00
1.000000000000000000e+00,4.065489520179342520e-304
1.000000000000000000e+00,3.705994829056152879e-20
8.366427900168790409e-12,9.999999999916440174e-01
1.386252082766516071e-08,9.999999861374818666e-01
1.000000000000000000e+00,9.903961450971645798e-26
1.000000000000000000e+00,7.739855351873172610e-46
9.950706663640398415e-08,9.999999004929286395e-01
9.999999999945998752e-01,5.399254861880671559e-12
1.000000000000000000e+00,2.087175609872351351e-31
2.380552718834642570e-41,1.000000000000000000e+00
1.280823207481751209e-22,1.000000000000000000e+00
9.980254106981343298e-01,1.974589301871092911e-03
1.387026173646473850e-32,1.000000000000000000e+00
1.000000000000000000e+00,1.024860473299196849e-105
1.000000000000000000e+00,3.017449661655613824e-45
9.999999971688993128e-01,2.831097651924873222e-09
3.055734738038353573e-13,9.999999999997157829e-01
2.494844164198135626e-08,9.999999750515659036e-01
1.000000000000000000e+00,6.101515192476114743e-16
1.000000000000000000e+00,1.883856519122538418e-45
1.000000000000000000e+00,0.000000000000000000e+00
9.999999999217266122e-01,7.827504475416799909e-11
4.820509990772525732e-01,5.179490009227394332e-01
2.688451939099874163e-12,9.999999999973141485e-01
1.000000000000000000e+00,2.274712803349281218e-18
1.000000000000000000e+00,5.561719548857894352e-153
3.833961335635612954e-96,1.000000000000000000e+00
1.000000000000000000e+00,1.182111642464758317e-35
1.000000000000000000e+00,2.141695792043686745e-54
1.000000000000000000e+00,1.701960644119826618e-20
1.000000000000000000e+00,1.844817471026899159e-94
4.906469687408336852e-12,9.999999999950830443e-01
1.000000000000000000e+00,3.106913652571931552e-43
2.216309085383567279e-16,1.000000000000000000e+00
2.196832124436205024e-63,1.000000000000000000e+00
1.000000000000000000e+00,2.511194671175141391e-24
1.046386704876734811e-101,1.000000000000000000e+00
1.000000000000000000e+00,4.148270774604037002e-158
1.000000000000000000e+00,1.067399955594174672e-141
5.098983962963595118e-17,1.000000000000000000e+00
9.914397836712587270e-21,1.000000000000000000e+00
5.032233947488656149e-21,1.000000000000000000e+00
1.000000000000000000e+00,2.521900663724873284e-72
6.503542548932186289e-45,1.000000000000000000e+00
1.000000000000000000e+00,9.481849017447689798e-29
1.000000000000000000e+00,7.516367908252131372e-24
1.000000000000000000e+00,2.148757006172452000e-249
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.550633336400922291e-138
9.210634178901825782e-13,9.999999999990905053e-01
9.998267237205336055e-01,1.732762794673505598e-04
9.999999998514113031e-01,1.485855376977870787e-10
9.918246612329102430e-01,8.175338767080148408e-03
1.000000000000000000e+00,6.264797992712245491e-40
1.206179176921890049e-16,1.000000000000000000e+00
7.700431563019630257e-24,1.000000000000000000e+00
1.000000000000000000e+00,8.899340210091057493e-52
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.521939266415001075e-15
2.422553099201196959e-05,9.999757744690102035e-01
9.411976155937343824e-01,5.880238440626466001e-02
1.000000000000000000e+00,1.034127715209889210e-61
1.000000000000000000e+00,5.452732521051891247e-21
1.361974035290578615e-32,1.000000000000000000e+00
1.000000000000000000e+00,2.371968598782340273e-62
1.000000000000000000e+00,1.067402672989009682e-168
1.495668428892165743e-15,1.000000000000000000e+00
1.000000000000000000e+00,1.787362061725538842e-18
1.000000000000000000e+00,2.601405868320989097e-32
1.000000000000000000e+00,3.462711445639912319e-25
1.000000000000000000e+00,5.546875376962965201e-18
1.000000000000000000e+00,2.591808140241198128e-100
1.000000000000000000e+00,3.441401228348033549e-133
2.134215012535920553e-23,1.000000000000000000e+00
1.000000000000000000e+00,9.147664415796888992e-276
1.000000000000000000e+00,4.535097588542757947e-20
3.562205147736617550e-24,1.000000000000000000e+00
1.000000000000000000e+00,3.064117300807578495e-26
4.428152279958261189e-35,1.000000000000000000e+00
9.722475932904661706e-06,9.999902775240609998e-01
1.000000000000000000e+00,1.307871290326610469e-71
1.000000000000000000e+00,3.728027972103949176e-159
1.000000000000000000e+00,8.266388793629933856e-39
1.000000000000000000e+00,1.101925417221872457e-60
6.021965331417586688e-08,9.999999397803112089e-01
1.155992289520947188e-168,1.000000000000000000e+00
1.000000000000000000e+00,4.465909529652505590e-87
1.000000000000000000e+00,2.546461503533073038e-29
1.000000000000000000e+00,2.569863460007561252e-140
1.271601506982613488e-26,1.000000000000000000e+00
1.855442387732524922e-19,1.000000000000000000e+00
9.999999999856186150e-01,1.438391274439600303e-11
4.998789257881276482e-01,5.001210742118723518e-01
7.534050170694580879e-39,1.000000000000000000e+00
1.000000000000000000e+00,7.128569527737756165e-249
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.741811371269955252e-20
8.295908708393702170e-12,9.999999999917008608e-01
1.000000000000000000e+00,7.759653039467084758e-37
1.000000000000000000e+00,1.155728078917689429e-139
1.238742920549814616e-19,1.000000000000000000e+00
2.264101190352021553e-08,9.999999773589822727e-01
1.716626233209890737e-12,9.999999999982946974e-01
1.000000000000000000e+00,6.357049219492141183e-152
1.189725590338333133e-29,1.000000000000000000e+00
1.000000000000000000e+00,1.656525778452214373e-51
2.082050606846240254e-31,1.000000000000000000e+00
2.262505399372810334e-28,1.000000000000000000e+00
9.999999913807471330e-01,8.619251966941882542e-09
1.000000000000000000e+00,3.077377527051193268e-293
1.000000000000000000e+00,1.893178872828958156e-135
1.438360254944004960e-26,1.000000000000000000e+00
1.000000000000000000e+00,6.872456206985549110e-20
1.000000000000000000e+00,5.397418363680202457e-19
3.162939377158453371e-23,1.000000000000000000e+00
1.000000000000000000e+00,1.384941651337891860e-21
1.000000000000000000e+00,3.672577550462454406e-17
1.125094997204312610e-13,9.999999999998863132e-01
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.184817721307677527e-30
1.139892216585608118e-15,1.000000000000000000e+00
9.999994297991099401e-01,5.702008896200530049e-07
4.930361083852477338e-56,1.000000000000000000e+00
1.000000000000000000e+00,6.085133097098595858e-46
3.998851809188167273e-41,1.000000000000000000e+00
1.150973189159430880e-08,9.999999884902878167e-01
1.000000000000000000e+00,3.941799857145070620e-19
1.023115332926392319e-02,9.897688466707346144e-01
9.999835687291126485e-01,1.643127088673799373e-05
1.000000000000000000e+00,6.370422631754504164e-57
1.790945391899067835e-03,9.982090546081070492e-01
1.982018269682993480e-45,1.000000000000000000e+00
8.473057115546653306e-02,9.152694288445343274e-01
2.612947449662298143e-158,1.000000000000000000e+00
2.048461271420163282e-10,9.999999997951363184e-01
2.073304138712399382e-07,9.999997926695913808e-01
1.378093116557319866e-55,1.000000000000000000e+00
9.996198794057878922e-01,3.801205942078397923e-04
2.034440641716998067e-14,9.999999999999857891e-01
1.731787430773960676e-157,1.000000000000000000e+00
1.000000000000000000e+00,2.521815973776904160e-16
1.000000000000000000e+00,8.566030253142181858e-69
2.129081261635404014e-39,1.000000000000000000e+00
1.000000000000000000e+00,4.566735515288455977e-39
2.136957815009364271e-11,9.999999999786268745e-01
1.000000000000000000e+00,5.954440635003438903e-16
2.890437797117739793e-06,9.999971095622008921e-01
1.000000000000000000e+00,5.136383690047898867e-91
1.000000000000000000e+00,3.434218281521090694e-35
1.744201810217908175e-53,1.000000000000000000e+00
2.296686993616595812e-02,9.770331300638218641e-01
9.988769958130361282e-01,1.123004186971099123e-03
5.678275559906962940e-45,1.000000000000000000e+00
1.000000000000000000e+00,3.234591207329738873e-112
1.000000000000000000e+00,1.842921359349179232e-77
9.272161370406419856e-01,7.278386295935188044e-02
1.000000000000000000e+00,2.855160879845269024e-17
1.000000000000000000e+00,2.491203133857949341e-21
1.000000000000000000e+00,8.937071264188085952e-236
2.298033899124288915e-53,1.000000000000000000e+00
1.000000000000000000e+00,2.562131413894144815e-48
9.999999999990620836e-01,9.324122079346705723e-13
3.476145780752382399e-26,1.000000000000000000e+00
1.000000000000000000e+00,1.789690169978998113e-37
1.000000000000000000e+00,9.543582348725719635e-36
1.000000000000000000e+00,2.151399068242117727e-80
5.274181977534712714e-60,1.000000000000000000e+00
1.000000000000000000e+00,5.986406392604587357e-79
9.253878684914274937e-23,1.000000000000000000e+00
1.000000000000000000e+00,1.374133858470739645e-67
1.163260302014965511e-09,9.999999988367278547e-01
1.180223724062600341e-18,1.000000000000000000e+00
1.011856607591283055e-03,9.989881433924073795e-01
9.999999656093342404e-01,3.439065655193067487e-08
1.000000000000000000e+00,4.940277771580498454e-181
1.000000000000000000e+00,4.733305055681297350e-17
1.000000000000000000e+00,1.941730469389322921e-29
9.999999981255029979e-01,1.874497131295920213e-09
2.387719073014754402e-19,1.000000000000000000e+00
1.000000000000000000e+00,2.726302449464282685e-16
1.527270712115401715e-102,1.000000000000000000e+00
1.000000000000000000e+00,1.704747816171547268e-41
9.999999999988062882e-01,1.168105005862172556e-12
1.000000000000000000e+00,6.460681722020267683e-152
1.000000000000000000e+00,3.555282114694499854e-61
1.105441187638664035e-09,9.999999988945518226e-01
9.982820446412119276e-08,9.999999001717988500e-01
3.597405329224224908e-09,9.999999964025931831e-01
2.255165492317119409e-13,9.999999999997726263e-01
1.000000000000000000e+00,1.217015202659028049e-66
1.000000000000000000e+00,9.956996840537574887e-36
1.254594521815649710e-108,1.000000000000000000e+00
9.971057474989441556e-18,1.000000000000000000e+00
1.482286182164613517e-11,9.999999999851638677e-01
1.000000000000000000e+00,7.950921172908361851e-23
9.999999999999431566e-01,6.006909748837677656e-14
1.069632814502422674e-02,9.893036718549660380e-01
5.540205022992754536e-10,9.999999994459756181e-01
8.514803159809185249e-08,9.999999148519728154e-01
1.779915755293969322e-07,9.999998220084210798e-01
2.352458701556717840e-06,9.999976475412880594e-01
1.000000000000000000e+00,1.662683577206537471e-24
9.999976331665308971e-01,2.366833482967115171e-06
5.792997086404989464e-35,1.000000000000000000e+00
1.000000000000000000e+00,1.474231989302283824e-72
1.000000000000000000e+00,1.224968590292056652e-111
1.000000000000000000e+00,1.329646962648549794e-31
2.239701817620813649e-14,1.000000000000000000e+00
2.854428310817273068e-45,1.000000000000000000e+00
1.000000000000000000e+00,5.963940351589246022e-22
9.999999999694750841e-01,3.052200612387577320e-11
2.238678292479988274e-37,1.000000000000000000e+00
1.000000000000000000e+00,5.985510903813206465e-20
9.999999998826467618e-01,1.173642192036854273e-10
8.724547967902303700e-69,1.000000000000000000e+00
1.000000000000000000e+00,3.466258179492391646e-39
1.600242155011692355e-02,9.839975784498792288e-01
7.361796395983951425e-15,1.000000000000000000e+00
4.486321952967614735e-35,1.000000000000000000e+00
9.399174360155811241e-107,1.000000000000000000e+00
4.802457545946441801e-43,1.000000000000000000e+00
1.000000000000000000e+00,1.045620676963613633e-169
1.000000000000000000e+00,8.069776003950250080e-37
9.999999926706095721e-01,7.329386833128728157e-09
1.000000000000000000e+00,6.529369990011984723e-44
1.000000000000000000e+00,2.376132161567313343e-160
4.040401746493945540e-28,1.000000000000000000e+00
1.000000000000000000e+00,2.190458979564155251e-19
5.207722208700653279e-18,1.000000000000000000e+00
1.000000000000000000e+00,5.196778960353161742e-210
1.000000000000000000e+00,1.235469505176593091e-59
4.650063669343040829e-02,9.534993633065745877e-01
1.478048850921565564e-09,9.999999985219574228e-01
5.892968439897868024e-16,1.000000000000000000e+00
7.564304943969374550e-06,9.999924356950659066e-01
9.999999999997015721e-01,2.959849822137841742e-13
2.001233707529256087e-12,9.999999999980104803e-01
0.000000000000000000e+00,1.000000000000000000e+00
1.452673890207630757e-112,1.000000000000000000e+00
9.999999999987494448e-01,1.263561368542021937e-12
1.004233919423633349e-44,1.000000000000000000e+00
9.999999756905711967e-01,2.430943338708717331e-08
1.000000000000000000e+00,0.000000000000000000e+00
2.012835949708369557e-02,9.798716405029198606e-01
1.000000000000000000e+00,3.042264401063697742e-128
9.055883446796135997e-159,1.000000000000000000e+00
3.556599024963210896e-36,1.000000000000000000e+00
3.681527411574747950e-08,9.999999631847209525e-01
1.000000000000000000e+00,2.808971672692463700e-114
9.999999141468870478e-01,8.585312054520358902e-08
3.139854999123712909e-01,6.860145000876343158e-01
3.931085957043633032e-09,9.999999960689081036e-01
1.000000000000000000e+00,6.605090516023595394e-35
1.000000000000000000e+00,3.370604259660190366e-94
1.000000000000000000e+00,2.766983294678779817e-65
1.227223479593722026e-54,1.000000000000000000e+00
2.073317457136948525e-06,9.999979266825426150e-01
3.825481935982556610e-10,9.999999996175574779e-01
3.026573292766315425e-06,9.999969734267082355e-01
3.478257017481035924e-25,1.000000000000000000e+00
9.999970519789909140e-01,2.948021006905924342e-06
4.789052880770003387e-19,1.000000000000000000e+00
2.645460662566850910e-15,1.000000000000000000e+00
9.999999999972715159e-01,2.720838283010407116e-12
9.833223779745386972e-01,1.667762202545955766e-02
1.000000000000000000e+00,1.946353127609940915e-38
9.999999999999715783e-01,1.777916239918540362e-14
1.000000000000000000e+00,3.037483562008747252e-50
2.252774187779697264e-34,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
2.450034426284652259e-26,1.000000000000000000e+00
7.860265376855959744e-08,9.999999213973498335e-01
2.028899556170025675e-13,9.999999999998010480e-01
8.658851389494068926e-20,1.000000000000000000e+00
2.465173502888729981e-02,9.753482649711142649e-01
1.568643172934865907e-26,1.000000000000000000e+00
1.000000000000000000e+00,4.883564709132675411e-89
1.000000000000000000e+00,2.106948817168832977e-55
2.493379162614707205e-29,1.000000000000000000e+00
1.000000000000000000e+00,2.456303494586664295e-17
4.921390092780572739e-98,1.000000000000000000e+00
2.059701125446624335e-25,1.000000000000000000e+00
1.000000000000000000e+00,5.813195874105788365e-20
1.709368156793611421e-07,9.999998290632139408e-01
1.381591763452891739e-05,9.999861840823603965e-01
1.000000000000000000e+00,1.204332751059841590e-67
1.758254792105703591e-17,1.000000000000000000e+00
1.254264690099713420e-01,8.745735309900238841e-01
1.000000000000000000e+00,3.562451047955064794e-21
7.448036943306457226e-16,1.000000000000000000e+00
2.278414510683156916e-71,1.000000000000000000e+00
1.322606490412267841e-53,1.000000000000000000e+00
9.999999999980673238e-01,1.935959773911912197e-12
1.000000000000000000e+00,1.666542754245221430e-19
1.000000000000000000e+00,1.348280244641368205e-51
1.522081264324720259e-04,9.998477918735788617e-01
1.000000000000000000e+00,1.646314911688988531e-89
1.000000000000000000e+00,9.840958225288850441e-150
1.000000000000000000e+00,8.168211853851675769e-94
1.000000000000000000e+00,1.893178872828958156e-135
8.659261981697599696e-05,9.999134073801850819e-01
3.400744725467186438e-05,9.999659925527435433e-01
1.707774766371404976e-02,9.829222523363069230e-01
1.300351373821457091e-196,1.000000000000000000e+00
1.000000000000000000e+00,6.489381115310272617e-171
1.000000000000000000e+00,6.567021884667272666e-95
1.000000000000000000e+00,9.464444764522167745e-18
1.000000000000000000e+00,4.785411433657184504e-17
1.000000000000000000e+00,3.153612774353638419e-74
1.000000000000000000e+00,1.048325632114311821e-37
3.190694974222375911e-37,1.000000000000000000e+00
1.000000000000000000e+00,3.685368606367289313e-59
1.733949698193540371e-38,1.000000000000000000e+00
1.000000000000000000e+00,7.327753523937651838e-25
1.000000000000000000e+00,1.216844078896958244e-101
5.815667369398367999e-29,1.000000000000000000e+00
2.312849495156882686e-18,1.000000000000000000e+00
4.997964990914116545e-09,9.999999950020423967e-01
1.000000000000000000e+00,3.011113692516172827e-52
1.900675852105433529e-136,1.000000000000000000e+00
4.060328685556134225e-05,9.999593967131583661e-01
1.000000000000000000e+00,3.881959290907089614e-96
1.000000000000000000e+00,3.931531392987800576e-238
1.000000000000000000e+00,3.832373040548075167e-35
2.687549246423504144e-39,1.000000000000000000e+00
1.746603411788528344e-13,9.999999999998294697e-01
1.000000000000000000e+00,8.371797052150115122e-65
2.068257363984019379e-12,9.999999999979536369e-01
1.419592162123943448e-06,9.999985804078392881e-01
3.176796915897043478e-25,1.000000000000000000e+00
1.000000000000000000e+00,9.054566370241944587e-151
9.999999999972715159e-01,2.707659244891860195e-12
1.886035621088959387e-06,9.999981139643829842e-01
9.999999999869828571e-01,1.301265188879665425e-11
9.999999999999431566e-01,5.504530041370434095e-14
1.000000000000000000e+00,1.964402141387215115e-68
1.000000000000000000e+00,9.752846882155876108e-20
1.711760227428434573e-42,1.000000000000000000e+00
9.999991803782340982e-01,8.196217746190299482e-07
6.829214177516284878e-16,1.000000000000000000e+00
9.999958187997479708e-01,4.181200240606541562e-06
3.447145972395875283e-32,1.000000000000000000e+00
1.000000000000000000e+00,2.197820096253683221e-25
1.000000000000000000e+00,2.613030834407318615e-25
6.481129878192953717e-12,9.999999999935198502e-01
9.999651946278593773e-01,3.480537215309146832e-05
1.000000000000000000e+00,3.488544766614874903e-25
4.789052880770003387e-19,1.000000000000000000e+00
1.000000000000000000e+00,3.804451713813888310e-66
5.214518031057880058e-09,9.999999947854689708e-01
5.648469192875445604e-09,9.999999943515263112e-01
1.000000000000000000e+00,2.890496704576825159e-25
6.107562528440160093e-03,9.938924374715611965e-01
9.999999985908800681e-01,1.409133802724626484e-09
1.475672628107978673e-35,1.000000000000000000e+00
1.000000000000000000e+00,4.693503200052954199e-62
1.000000000000000000e+00,1.111610456880429754e-229
1.000000000000000000e+00,3.879903804165839267e-33
4.120876394892342663e-03,9.958791236051064422e-01
1.000000000000000000e+00,2.440682168763746869e-95
2.441137452742983412e-22,1.000000000000000000e+00
9.999998387840053349e-01,1.612160088899035694e-07
1.000000000000000000e+00,1.733176628091049546e-99
6.887620421507244436e-14,9.999999999999431566e-01
1.867169119681233070e-123,1.000000000000000000e+00
1.000000000000000000e+00,1.691179664161508130e-14
1.000000000000000000e+00,1.021114943275341108e-35
1.624087727257169425e-20,1.000000000000000000e+00
1.000000000000000000e+00,4.446238681352067839e-15
1.442341996555243472e-47,1.000000000000000000e+00
1.000000000000000000e+00,4.774095493145766144e-70
1.000000000000000000e+00,4.459885696823940361e-103
1.000000000000000000e+00,2.830359935991911850e-34
2.065311268926254412e-02,9.793468873109251183e-01
1.245299174843674481e-90,1.000000000000000000e+00
3.013074398884629829e-17,1.000000000000000000e+00
9.738882904689213516e-40,1.000000000000000000e+00
9.774559838465997075e-01,2.254401615339826290e-02
1.734207494979546058e-22,1.000000000000000000e+00
2.723016778450225645e-05,9.999727698322126157e-01
1.000000000000000000e+00,0.000000000000000000e+00
9.999998602107309509e-01,1.397892509360474169e-07
1.000000000000000000e+00,2.258550202673114245e-164
1.585843218249263050e-24,1.000000000000000000e+00
9.978655068351826030e-01,2.134493164819711592e-03
9.350247652070109247e-42,1.000000000000000000e+00
1.063097202135727741e-61,1.000000000000000000e+00
1.000000000000000000e+00,1.030521050525986526e-82
1.000000000000000000e+00,3.454606829553572238e-66
5.025142851482036693e-20,1.000000000000000000e+00
2.684299358584997942e-17,1.000000000000000000e+00
1.000000000000000000e+00,1.688020406130758455e-100
1.000000000000000000e+00,3.665920550549452183e-66
2.877701953945841027e-04,9.997122298046328126e-01
1.000000000000000000e+00,2.462291986508831924e-34
1.000000000000000000e+00,6.497626378710307918e-17
1.000000000000000000e+00,1.353694525292835595e-39
2.881462994863786057e-19,1.000000000000000000e+00
2.660736616149700333e-113,1.000000000000000000e+00
6.379602403342537157e-18,1.000000000000000000e+00
1.000000000000000000e+00,4.940656458412465442e-324
1.000000000000000000e+00,1.232568662483507453e-18
1.002163810646870021e-26,1.000000000000000000e+00
1.000000000000000000e+00,2.088941689797990239e-97
7.211184586332333203e-03,9.927888154136665921e-01
1.000000000000000000e+00,2.773569710844187162e-33
1.000000000000000000e+00,0.000000000000000000e+00
2.298425852220506190e-35,1.000000000000000000e+00
2.021789632325636521e-01,7.978210367674368753e-01
8.779578554317516713e-10,9.999999991219965523e-01
7.193641067258016828e-10,9.999999992806465343e-01
4.463679190273404229e-37,1.000000000000000000e+00
1.000000000000000000e+00,1.004187535217228719e-43
4.333134199961860369e-107,1.000000000000000000e+00
9.999998204675241142e-01,1.795324731421433958e-07
1.150473648395501033e-60,1.000000000000000000e+00
7.308209675205357674e-29,1.000000000000000000e+00
1.000000000000000000e+00,4.486083150052436072e-36
9.887850429399286169e-19,1.000000000000000000e+00
4.107914400390162701e-02,9.589208559961003298e-01
1.000000000000000000e+00,9.497449805307306666e-24
1.000000000000000000e+00,2.175744814458774314e-42
9.738882904689213516e-40,1.000000000000000000e+00
1.897563713359297782e-18,1.000000000000000000e+00
3.738895254423948109e-60,1.000000000000000000e+00
4.657260156119972868e-18,1.000000000000000000e+00
1.000000000000000000e+00,8.065929801759661273e-15
1.636353970969991458e-50,1.000000000000000000e+00
1.210955586933706612e-17,1.000000000000000000e+00
6.461569303607718621e-20,1.000000000000000000e+00
1.000000000000000000e+00,2.809929767722170628e-35
2.226048375382477793e-195,1.000000000000000000e+00
2.326097737340633786e-56,1.000000000000000000e+00
4.949067856401700059e-35,1.000000000000000000e+00
2.559312509546083543e-21,1.000000000000000000e+00
1.345273971112859759e-37,1.000000000000000000e+00
1.795720384734496782e-16,1.000000000000000000e+00
2.082527821524265162e-99,1.000000000000000000e+00
1.511549184295366445e-22,1.000000000000000000e+00
1.000000000000000000e+00,8.421937604203518721e-138
1.000000000000000000e+00,5.451067923976732090e-27
8.287146435850182025e-07,9.999991712853694148e-01
3.721104547592396375e-05,9.999627889545219528e-01
5.604840457607332479e-39,1.000000000000000000e+00
1.583229054007233838e-25,1.000000000000000000e+00
2.416206727668571675e-07,9.999997583793466260e-01
2.273645126382036960e-02,9.772635487361818196e-01
1.000000000000000000e+00,4.865525915473682435e-38
1.074925547991753494e-10,9.999999998925090949e-01
6.597424911293785395e-04,9.993402575088695672e-01
9.999999999999431566e-01,7.780271471701329450e-14
1.000000000000000000e+00,5.282787755423696217e-109
1.000000000000000000e+00,3.211526884414550930e-76
1.011703901504611144e-79,1.000000000000000000e+00
1.000000000000000000e+00,1.683205312125328717e-105
9.972237497320365351e-01,2.776250267964845263e-03
1.000000000000000000e+00,2.183442568793970478e-54
9.297542623931590695e-05,9.999070245737540219e-01
1.000000000000000000e+00,9.463183936321785693e-144
1.000000000000000000e+00,1.091214615913211885e-31
1.000000000000000000e+00,1.753761589049726887e-94
2.223109017170449226e-120,1.000000000000000000e+00
2.492275851674838061e-01,7.507724148325167768e-01
1.000000000000000000e+00,4.463762616769999496e-127
2.655560801739450406e-20,1.000000000000000000e+00
1.000000000000000000e+00,8.336839461694041135e-76
9.941010035266897304e-01,5.898996473312458771e-03
1.000000000000000000e+00,2.867441564819444056e-57
6.943893514945652674e-07,9.999993056106428746e-01
2.688539295929444603e-19,1.000000000000000000e+00
1.000000000000000000e+00,1.209675240155279378e-42
1.153290564333999887e-02,9.884670943566606915e-01
6.919716649948656206e-01,3.080283350051363778e-01
1.000000000000000000e+00,4.873135818731511648e-31
2.006864984778813054e-10,9.999999997993143097e-01
1.000000000000000000e+00,7.694034680874556650e-51
1.000000000000000000e+00,1.787630552040037958e-71
9.995791430627574137e-01,4.208569372427253753e-04
1.000000000000000000e+00,7.331604611197330340e-47
1.000000000000000000e+00,2.389518206465783248e-142
2.632182465602738826e-09,9.999999973678086462e-01
1.000000000000000000e+00,2.389908087553588782e-78
1.000000000000000000e+00,2.169715119364121732e-34
1.855506827754018621e-30,1.000000000000000000e+00
1.000000000000000000e+00,2.090550776888597584e-39
9.999999999376996129e-01,6.228196171366145194e-11
1.000000000000000000e+00,2.819046971466816968e-17
1.000000000000000000e+00,8.785530780387028667e-21
1.000000000000000000e+00,1.857495539366421449e-95
1.486257414685857037e-02,9.851374258531474526e-01
3.814613650963626501e-22,1.000000000000000000e+00
4.836851514449162351e-42,1.000000000000000000e+00
8.392839693879341187e-36,1.000000000000000000e+00
